statement_type,raw_concept,canonical_row_id,mapping_status,notes
income_statement,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:CostOfGoodsAndServicesSold,us-gaap:CostOfGoodsAndServicesSold,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:GrossProfit,us-gaap:GrossProfit,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,html:operating-expenses,us-gaap:OperatingExpenses,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx; dedup_merged_into:us-gaap:OperatingExpenses:similar_label_sparse
income_statement,us-gaap:SellingAndMarketingExpense,us-gaap:SellingAndMarketingExpense,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:ResearchAndDevelopmentExpense,us-gaap:ResearchAndDevelopmentExpense,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:GeneralAndAdministrativeExpense,us-gaap:GeneralAndAdministrativeExpense,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:AmortizationOfIntangibleAssets,us-gaap:AmortizationOfIntangibleAssets,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,blkb:EVERFIDisposition,blkb:EVERFIDisposition,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:OperatingExpenses,us-gaap:OperatingExpenses,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:OperatingIncomeLoss,us-gaap:OperatingIncomeLoss,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:IncomeTaxExpenseBenefit,us-gaap:IncomeTaxExpenseBenefit,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:NetIncomeLoss,us-gaap:NetIncomeLoss,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,html:earnings-loss-per-share,html:earnings-loss-per-share,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:EarningsPerShareBasic,us-gaap:EarningsPerShareBasic,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:EarningsPerShareDiluted,us-gaap:EarningsPerShareDiluted,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,html:common-shares-and-equivalents-outstanding,html:common-shares-and-equivalents-outstanding,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,us-gaap:WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap:WeightedAverageNumberOfDilutedSharesOutstanding,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx
income_statement,html:other-comprehensive-loss,us-gaap:OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,auto_from_master,Seeded from master 10-K: BLKB_SEC-XBRL-financials_as-presented_10-K_2026-02-18_0001280058-26-000006.xlsx; dedup_merged_into:us-gaap:OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent:similar_label_sparse
