statement_type,raw_concept,canonical_row_id,mapping_status,notes
cash_flow,html:adjustments-to-reconcile-net-income-to-net-cash-provided-by-operating-activities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx; dedup_merged_into:us-gaap:NetCashProvidedByUsedInOperatingActivities:similar_label_sparse
cash_flow,us-gaap:DeferredIncomeTaxesAndTaxCredits,us-gaap:DeferredIncomeTaxesAndTaxCredits,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:ShareBasedCompensation,us-gaap:ShareBasedCompensation,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:DepreciationDepletionAndAmortization,us-gaap:DepreciationDepletionAndAmortization,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:AccretionAmortizationOfDiscountsAndPremiumsInvestments,us-gaap:AccretionAmortizationOfDiscountsAndPremiumsInvestments,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:OtherOperatingActivitiesCashFlowStatement,us-gaap:OtherOperatingActivitiesCashFlowStatement,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,html:changes-in-assets-and-liabilities,html:changes-in-assets-and-liabilities,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:IncreaseDecreaseInContractWithCustomerLiability,us-gaap:IncreaseDecreaseInContractWithCustomerLiability,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,us-gaap:IncreaseDecreaseInAccountsReceivable,us-gaap:IncreaseDecreaseInAccountsReceivable,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
cash_flow,duol:IncreaseDecreaseInCapitalizedContractCostsNet,duol:IncreaseDecreaseInCapitalizedContractCostsNet,auto_from_master,Seeded from master 10-K: DUOL_SEC-XBRL-financials_as-presented_10-K_2026-02-27_0001628280-26-012494.xlsx
