statement_type,raw_concept,canonical_row_id,mapping_status,notes
balance_sheet,us-gaap:CashAndCashEquivalentsAtCarryingValue,us-gaap:CashAndCashEquivalentsAtCarryingValue,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:ReceivablesNetCurrent,us-gaap:ReceivablesNetCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:InventoryNet,us-gaap:InventoryNet,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:OtherAssetsCurrent,us-gaap:OtherAssetsCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:AssetsCurrent,us-gaap:AssetsCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:PropertyPlantAndEquipmentNet,us-gaap:PropertyPlantAndEquipmentNet,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:OperatingLeaseRightOfUseAsset,us-gaap:OperatingLeaseRightOfUseAsset,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:Goodwill,us-gaap:Goodwill,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:IntangibleAssetsNetExcludingGoodwill,us-gaap:IntangibleAssetsNetExcludingGoodwill,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:DeferredIncomeTaxAssetsNet,us-gaap:DeferredIncomeTaxAssetsNet,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:OtherAssetsNoncurrent,us-gaap:OtherAssetsNoncurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:Assets,us-gaap:LiabilitiesAndStockholdersEquity,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx; dedup_merged_into:us-gaap:LiabilitiesAndStockholdersEquity:value_signature_equivalence
balance_sheet,html:liabilities-and-shareowners-equity,html:liabilities-and-shareowners-equity,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,html:current-liabilities,html:current-liabilities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:ShortTermBorrowings,us-gaap:ShortTermBorrowings,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:LongTermDebtCurrent,us-gaap:LongTermDebtCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:AccountsPayableCurrent,us-gaap:AccountsPayableCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:EmployeeRelatedLiabilitiesCurrent,us-gaap:EmployeeRelatedLiabilitiesCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:ContractWithCustomerLiabilityCurrent,us-gaap:ContractWithCustomerLiabilityCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,rok:CustomerReturnsRebatesAndIncentives,rok:CustomerReturnsRebatesAndIncentives,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:OtherLiabilitiesCurrent,us-gaap:OtherLiabilitiesCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:LiabilitiesCurrent,us-gaap:LiabilitiesCurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:LongTermDebtNoncurrent,us-gaap:LongTermDebtNoncurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,us-gaap:PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:OperatingLeaseLiabilityNoncurrent,us-gaap:OperatingLeaseLiabilityNoncurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:OtherLiabilitiesNoncurrent,us-gaap:OtherLiabilitiesNoncurrent,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:CommitmentsAndContingencies,us-gaap:CommitmentsAndContingencies,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,html:shareowners-equity,html:shareowners-equity,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:CommonStockParOrStatedValuePerShare,us-gaap:CommonStockParOrStatedValuePerShare,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:AdditionalPaidInCapitalCommonStock,us-gaap:AdditionalPaidInCapitalCommonStock,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:RetainedEarningsAccumulatedDeficit,us-gaap:RetainedEarningsAccumulatedDeficit,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap:AccumulatedOtherComprehensiveIncomeLossNetOfTax,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:TreasuryStockCommonShares,us-gaap:TreasuryStockCommonShares,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:StockholdersEquity,us-gaap:StockholdersEquity,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:MinorityInterest,us-gaap:MinorityInterest,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
balance_sheet,us-gaap:LiabilitiesAndStockholdersEquity,us-gaap:LiabilitiesAndStockholdersEquity,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:ProfitLoss,us-gaap:ProfitLoss,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,html:adjustments-to-arrive-at-cash-provided-by-operating-activities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx; dedup_merged_into:us-gaap:NetCashProvidedByUsedInOperatingActivities:similar_label_sparse
cash_flow,us-gaap:Depreciation,us-gaap:Depreciation,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:AmortizationOfIntangibleAssets,us-gaap:AmortizationOfIntangibleAssets,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:GainLossOnInvestments,us-gaap:GainLossOnInvestments,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:ShareBasedCompensation,us-gaap:ShareBasedCompensation,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,rok:RetirementBenefitsExpenses,rok:RetirementBenefitsExpenses,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:PensionContributions,us-gaap:PensionContributions,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:DeferredIncomeTaxExpenseBenefit,us-gaap:DeferredIncomeTaxExpenseBenefit,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,us-gaap:GainLossOnSaleOfPropertyPlantEquipment,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,rok:EnvironmentalRemediationExpenseAfterRecoveryAdjustment,rok:EnvironmentalRemediationExpenseAfterRecoveryAdjustment,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:GoodwillAndIntangibleAssetImpairment,us-gaap:GoodwillAndIntangibleAssetImpairment,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,html:changes-in-assets-and-liabilities-excluding-effects-of-acquisitions-and-foreign-currency-adjustments,html:changes-in-assets-and-liabilities-excluding-effects-of-acquisitions-and-foreign-currency-adjustments,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:IncreaseDecreaseInReceivables,us-gaap:IncreaseDecreaseInReceivables,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:IncreaseDecreaseInInventories,us-gaap:IncreaseDecreaseInInventories,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:IncreaseDecreaseInAccountsPayable,us-gaap:IncreaseDecreaseInAccountsPayable,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:IncreaseDecreaseInContractWithCustomerLiability,us-gaap:IncreaseDecreaseInContractWithCustomerLiability,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:IncreaseDecreaseInEmployeeRelatedLiabilities,us-gaap:IncreaseDecreaseInEmployeeRelatedLiabilities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:IncreaseDecreaseInIncomeTaxes,us-gaap:IncreaseDecreaseInIncomeTaxes,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap:IncreaseDecreaseInOtherOperatingCapitalNet,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,us-gaap:NetCashProvidedByUsedInOperatingActivities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,html:investing-activities,us-gaap:NetCashProvidedByUsedInInvestingActivities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx; dedup_merged_into:us-gaap:NetCashProvidedByUsedInInvestingActivities:similar_label_sparse
cash_flow,us-gaap:PaymentsToAcquireProductiveAssets,us-gaap:PaymentsToAcquireProductiveAssets,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:PaymentsToAcquireInvestments,us-gaap:PaymentsToAcquireInvestments,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,us-gaap:ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:PaymentsForProceedsFromOtherInvestingActivities,us-gaap:PaymentsForProceedsFromOtherInvestingActivities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,us-gaap:NetCashProvidedByUsedInInvestingActivities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
cash_flow,html:financing-activities,us-gaap:NetCashProvidedByUsedInFinancingActivities,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx; dedup_merged_into:us-gaap:NetCashProvidedByUsedInFinancingActivities:similar_label_sparse
cash_flow,us-gaap:ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,us-gaap:ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,auto_from_master,Seeded from master 10-K: ROK_SEC-XBRL-financials_as-presented_10-K_2025-11-12_0001024478-25-000116.xlsx
